Date,Time,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%)
4/1/2021,19:00:00,11.7,54,0.96,1050.537312,0,2,74,68
4/1/2021,20:00:00,11.7,52,0.96,1011.628523,0,2,74,68
4/1/2021,21:00:00,11.5,48,0.96,917.8483639,0,2,73,72
4/1/2021,22:00:00,11.5,44,0.96,841.3610003,0,2,73,72
4/1/2021,23:00:00,11.3,40,0.96,751.5714864,0,2,73,72
4/2/2021,0:00:00,11.4,168,0.97,3217.706995,0,2,84,47
4/2/2021,1:00:00,11.4,168,0.97,3217.706995,0,2,84,47
4/2/2021,2:00:00,11.4,168,0.97,3217.706995,0,2,84,47
4/2/2021,3:00:00,11.4,183,0.97,3505.002263,0,2,99,26
4/2/2021,4:00:00,11.3,188,0.97,3569.181674,0,2,99,26
4/2/2021,5:00:00,11.3,228,0.97,4328.58203,0,2,99,26
4/2/2021,6:00:00,11.4,246,0.97,4711.642386,0,2,106,22
4/2/2021,7:00:00,11.6,240,0.97,4677.368565,0,2,106,22
4/2/2021,8:00:00,11.7,232,0.97,4560.434351,0,2,106,22
4/2/2021,9:00:00,11.8,212,0.97,4202.911351,0,2,100,28
4/2/2021,10:00:00,11.9,188,0.97,3758.695745,0,2,100,28
4/2/2021,11:00:00,11.6,169,0.97,3293.647031,0,2,100,28
4/2/2021,12:00:00,11.6,160,0.97,3118.24571,0,2,83,57
4/2/2021,13:00:00,11.6,151,0.97,2942.844389,0,2,83,57
4/2/2021,14:00:00,11.5,166,0.97,3207.290442,0,2,83,57
4/2/2021,15:00:00,11.3,178,0.97,3379.331585,0,2,78,64
4/2/2021,16:00:00,11.5,32,0.97,618.2728563,0,2,78,64
4/2/2021,17:00:00,11.5,33,0.97,637.593883,0,2,78,64
4/2/2021,18:00:00,11.6,54,0.97,1052.407927,0,2,75,71
4/2/2021,19:00:00,11.7,57,0.97,1120.451543,0,2,75,71
4/2/2021,20:00:00,11.6,54,0.97,1052.407927,0,2,75,71
4/2/2021,21:00:00,11.5,48,0.97,927.4092844,0,2,72,72
4/2/2021,22:00:00,11.5,43,0.97,830.8041506,0,2,72,72
4/2/2021,23:00:00,11.3,40,0.97,759.4003561,0,2,72,72
4/3/2021,0:00:00,11.4,159,0.96,3013.934682,0,2,81,67
4/3/2021,1:00:00,11.4,159,0.96,3013.934682,0,2,81,67
4/3/2021,2:00:00,11.4,159,0.96,3013.934682,0,2,81,67
4/3/2021,3:00:00,11.4,165,0.96,3127.668066,0,2,96,34
4/3/2021,4:00:00,11.3,173,0.96,3250.546679,0,2,96,34
4/3/2021,5:00:00,11.5,213,0.96,4072.952115,0,2,96,34
4/3/2021,6:00:00,11.5,260,0.96,4971.678638,0,2,102,29
4/3/2021,7:00:00,11.7,263,0.96,5116.505798,0,2,102,29
4/3/2021,8:00:00,11.9,248,0.96,4907.16321,0,2,102,29
4/3/2021,9:00:00,11.5,216,0.96,4130.317638,0,2,98,45
4/3/2021,10:00:00,11.6,198,0.96,3819.047323,0,2,98,45
4/3/2021,11:00:00,11.7,175,0.96,3404.519067,0,2,98,45
4/3/2021,12:00:00,11.8,166,0.96,3257.031477,0,2,86,72
4/3/2021,13:00:00,11.8,167,0.96,3276.652149,0,2,86,72
4/3/2021,14:00:00,11.8,170,0.96,3335.514163,0,2,86,72
4/3/2021,15:00:00,11.6,186,0.96,3587.58991,0,2,80,85
4/3/2021,16:00:00,11.4,211,0.96,3999.624012,0,2,80,85
4/3/2021,17:00:00,11.8,94,0.96,1844.343126,0,2,80,85
4/3/2021,18:00:00,11.6,54,0.96,1041.558361,0,2,76,70
4/3/2021,19:00:00,11.6,54,0.96,1041.558361,0,2,76,70
4/3/2021,20:00:00,11.7,55,0.96,1069.991707,0,2,76,70
4/3/2021,21:00:00,11.6,48,0.96,925.8296541,0,2,81,87
4/3/2021,22:00:00,11.6,43,0.96,829.3890651,0,2,81,87
4/3/2021,23:00:00,11.3,43,0.96,807.9393479,0,2,81,87
4/4/2021,0:00:00,11.2,154,0.97,2897.817996,1,2,83,81
4/4/2021,1:00:00,11.2,154,0.97,2897.817996,1,2,83,81
4/4/2021,2:00:00,11.2,154,0.97,2897.817996,1,2,83,81
4/4/2021,3:00:00,11.2,165,0.97,3104.804996,1,2,91,64
4/4/2021,4:00:00,11.5,179,0.97,3458.46379,1,2,91,64
4/4/2021,5:00:00,11.3,199,0.97,3778.016771,1,2,91,64
4/4/2021,6:00:00,11.8,220,0.97,4361.51178,1,2,97,52
4/4/2021,7:00:00,11.8,204,0.97,4044.310923,1,2,97,52
4/4/2021,8:00:00,11.8,200,0.97,3965.010709,1,2,97,52
4/4/2021,9:00:00,11.8,185,0.97,3667.634906,1,2,95,61
4/4/2021,10:00:00,11.8,188,0.97,3727.110066,1,2,95,61
4/4/2021,11:00:00,11.6,174,0.97,3391.092209,1,2,95,61
4/4/2021,12:00:00,11.7,165,0.97,3243.412361,1,2,85,76
4/4/2021,13:00:00,11.7,158,0.97,3105.813049,1,2,85,76
4/4/2021,14:00:00,11.7,154,0.97,3027.184871,1,2,85,76
4/4/2021,15:00:00,11.5,174,0.97,3361.858656,1,2,81,81
4/4/2021,16:00:00,11.3,206,0.97,3910.911834,1,2,81,81
4/4/2021,17:00:00,11.2,170,0.97,3198.889995,1,2,81,81
4/4/2021,18:00:00,11.6,55,0.97,1071.896963,1,2,83,73
4/4/2021,19:00:00,11.7,54,0.97,1061.480409,1,2,83,73
4/4/2021,20:00:00,11.7,53,0.97,1041.823365,1,2,83,73
4/4/2021,21:00:00,11.6,48,0.97,935.473713,1,2,77,95
4/4/2021,22:00:00,11.5,43,0.97,830.8041506,1,2,77,95
4/4/2021,23:00:00,11.3,40,0.97,759.4003561,1,2,77,95
4/5/2021,0:00:00,11.3,144,0.97,2733.841282,0,2,86,76
4/5/2021,1:00:00,11.3,144,0.97,2733.841282,0,2,86,76
4/5/2021,2:00:00,11.3,144,0.97,2733.841282,0,2,86,76
4/5/2021,3:00:00,11.3,146,0.97,2771.8113,0,2,93,67
4/5/2021,4:00:00,11.2,156,0.97,2935.451996,0,2,93,67
4/5/2021,5:00:00,11.2,188,0.97,3537.595995,0,2,93,67
4/5/2021,6:00:00,11.3,226,0.97,4290.612012,0,2,98,53
4/5/2021,7:00:00,11.8,218,0.97,4321.861672,0,2,98,53
4/5/2021,8:00:00,11.8,217,0.97,4302.036619,0,2,98,53
4/5/2021,9:00:00,11.8,204,0.97,4044.310923,0,2,95,61
4/5/2021,10:00:00,11.4,165,0.97,3160.247942,0,2,95,61
4/5/2021,11:00:00,11.3,173,0.97,3284.40654,0,2,95,61
4/5/2021,12:00:00,11.4,179,0.97,3428.390192,0,2,85,75
4/5/2021,13:00:00,11.4,168,0.97,3217.706995,0,2,85,75
4/5/2021,14:00:00,11.3,178,0.97,3379.331585,0,2,85,75
4/5/2021,15:00:00,11.3,189,0.97,3588.166682,0,2,83,83
4/5/2021,16:00:00,11.4,192,0.97,3677.379423,0,2,83,83
4/5/2021,17:00:00,11.8,179,0.97,3548.684584,0,2,83,83
4/5/2021,18:00:00,11.6,55,0.97,1071.896963,0,2,83,83
4/5/2021,19:00:00,11.6,54,0.97,1052.407927,0,2,83,91
4/5/2021,20:00:00,11.6,51,0.97,993.94082,0,2,76,91
4/5/2021,21:00:00,11.5,48,0.97,927.4092844,0,2,76,91
4/5/2021,22:00:00,11.3,44,0.97,835.3403917,0,2,76,91
4/5/2021,23:00:00,11.3,42,0.97,797.3703739,0,2,76,91
4/6/2021,0:00:00,11.4,151,0.97,2892.105692,0,2,86,71
4/6/2021,1:00:00,11.4,151,0.97,2892.105692,0,2,86,71
4/6/2021,2:00:00,11.4,151,0.97,2892.105692,0,2,86,71
4/6/2021,3:00:00,11.3,168,0.97,3189.481495,0,2,95,59
4/6/2021,4:00:00,11.3,178,0.97,3379.331585,0,2,95,59
4/6/2021,5:00:00,11.2,200,0.97,3763.399995,0,2,95,59
4/6/2021,6:00:00,11.3,229,0.97,4347.567039,0,2,100,48
4/6/2021,7:00:00,11.5,219,0.97,4231.30486,0,2,100,48
4/6/2021,8:00:00,11.8,206,0.97,4083.96103,0,2,100,48
4/6/2021,9:00:00,11.8,181,0.97,3588.334691,0,2,98,53
4/6/2021,10:00:00,11.8,180,0.97,3568.509638,0,2,98,53
4/6/2021,11:00:00,11.6,165,0.97,3215.690888,0,2,98,53
4/6/2021,12:00:00,11.7,153,0.97,3007.527826,0,2,88,63
4/6/2021,13:00:00,11.8,153,0.97,3033.233192,0,2,88,63
4/6/2021,14:00:00,11.8,153,0.97,3033.233192,0,2,88,63
4/6/2021,15:00:00,11.6,168,0.97,3274.157995,0,2,81,77
4/6/2021,16:00:00,11.3,196,0.97,3721.061745,0,2,81,77
4/6/2021,17:00:00,11.7,178,0.97,3498.953941,0,2,81,77
4/6/2021,18:00:00,11.7,53,0.97,1041.823365,0,2,80,83
4/6/2021,19:00:00,11.7,55,0.97,1081.137454,0,2,80,83
4/6/2021,20:00:00,11.7,55,0.97,1081.137454,0,2,80,83
4/6/2021,21:00:00,11.6,50,0.97,974.4517843,0,2,78,83
4/6/2021,22:00:00,11.6,48,0.97,935.473713,0,2,78,83
4/6/2021,23:00:00,11.6,42,0.97,818.5394988,0,2,78,83
4/7/2021,0:00:00,11.5,140,0.97,2704.943746,0,2,81,83
4/7/2021,1:00:00,11.5,140,0.97,2704.943746,0,2,81,83
4/7/2021,2:00:00,11.5,140,0.97,2704.943746,0,2,81,83
4/7/2021,3:00:00,11.5,154,0.97,2975.438121,0,2,94,54
4/7/2021,4:00:00,11.6,156,0.97,3040.289567,0,2,94,54
4/7/2021,5:00:00,11.6,166,0.97,3235.179924,0,2,94,54
4/7/2021,6:00:00,11.2,206,0.97,3876.301995,0,2,100,44
4/7/2021,7:00:00,11.2,207,0.97,3895.118994,0,2,100,44
4/7/2021,8:00:00,11.6,191,0.97,3722.405816,0,2,100,44
4/7/2021,9:00:00,11.6,171,0.97,3332.625102,0,2,96,49
4/7/2021,10:00:00,11.7,168,0.97,3302.383495,0,2,96,49
4/7/2021,11:00:00,11.7,151,0.97,2968.213737,0,2,96,49
4/7/2021,12:00:00,11.8,141,0.97,2795.33255,0,2,89,61
4/7/2021,13:00:00,11.9,140,0.97,2799.028746,0,2,89,61
4/7/2021,14:00:00,11.9,137,0.97,2739.049559,0,2,89,61
4/7/2021,15:00:00,11.4,157,0.97,3007.023799,0,2,87,52
4/7/2021,16:00:00,11.2,177,0.97,3330.608995,0,2,87,52
4/7/2021,17:00:00,11.7,146,0.97,2869.928514,0,2,87,52
4/7/2021,18:00:00,11.6,53,0.97,1032.918891,0,2,78,86
4/7/2021,19:00:00,11.7,55,0.97,1081.137454,0,2,78,86
4/7/2021,20:00:00,11.7,51,0.97,1002.509275,0,2,78,86
4/7/2021,21:00:00,11.6,48,0.97,935.473713,0,2,81,72
4/7/2021,22:00:00,11.5,44,0.97,850.1251774,0,2,81,72
4/7/2021,23:00:00,11.3,40,0.97,759.4003561,0,2,81,72
4/8/2021,0:00:00,11.5,136,0.98,2654.748914,0,2,83,76
4/8/2021,1:00:00,11.5,136,0.98,2654.748914,0,2,83,76
4/8/2021,2:00:00,11.5,136,0.98,2654.748914,0,2,83,76
4/8/2021,3:00:00,11.5,154,0.98,3006.112741,0,2,94,56
4/8/2021,4:00:00,11.4,161,0.98,3115.425931,0,2,94,56
4/8/2021,5:00:00,11.3,168,0.98,3222.362748,0,2,94,56
4/8/2021,6:00:00,11.2,203,0.98,3859.230902,0,2,100,40
4/8/2021,7:00:00,11.2,203,0.98,3859.230902,0,2,100,40
4/8/2021,8:00:00,11.4,188,0.98,3637.888665,0,2,100,40
4/8/2021,9:00:00,11.8,165,0.98,3304.856864,0,2,97,39
4/8/2021,10:00:00,11.6,180,0.98,3544.191644,0,2,97,39
4/8/2021,11:00:00,11.8,160,0.98,3204.709686,0,2,97,39
4/8/2021,12:00:00,11.8,146,0.98,2924.297589,0,2,86,54
4/8/2021,13:00:00,11.8,142,0.98,2844.179846,0,2,86,54
4/8/2021,14:00:00,11.5,155,0.98,3025.632953,0,2,86,54
4/8/2021,15:00:00,11.4,166,0.98,3212.178289,0,2,87,60
4/8/2021,16:00:00,11.3,175,0.98,3356.627863,0,2,87,60
4/8/2021,17:00:00,11.5,142,0.98,2771.870189,0,2,87,60
4/8/2021,18:00:00,11.8,55,0.98,1101.618955,0,2,84,61
4/8/2021,19:00:00,11.8,55,0.98,1101.618955,0,2,84,61
4/8/2021,20:00:00,11.6,53,0.98,1043.56754,0,2,84,61
4/8/2021,21:00:00,11.5,49,0.98,956.4904175,0,2,81,69
4/8/2021,22:00:00,11.3,44,0.98,843.9521483,0,2,81,69
4/8/2021,23:00:00,11.3,41,0.98,786.4099564,0,2,81,69
4/9/2021,0:00:00,11.5,127,0.98,2479.067,0,2,82,77
4/9/2021,1:00:00,11.5,127,0.98,2479.067,0,2,82,77
4/9/2021,2:00:00,11.5,127,0.98,2479.067,0,2,82,77
4/9/2021,3:00:00,11.3,140,0.98,2685.30229,0,2,91,59
4/9/2021,4:00:00,11.2,154,0.98,2927.692408,0,2,91,59
4/9/2021,5:00:00,11.2,171,0.98,3250.879233,0,2,91,59
4/9/2021,6:00:00,11.3,193,0.98,3701.881014,0,2,93,56
4/9/2021,7:00:00,11.4,184,0.98,3560.486778,0,2,93,56
4/9/2021,8:00:00,11.8,162,0.98,3244.768557,0,2,93,56
4/9/2021,9:00:00,11.8,152,0.98,3044.474202,0,2,93,55
4/9/2021,10:00:00,11.8,141,0.98,2824.150411,0,2,93,55
4/9/2021,11:00:00,11.4,142,0.98,2747.76697,0,2,93,55
4/9/2021,12:00:00,11.5,140,0.98,2732.829764,0,2,87,64
4/9/2021,13:00:00,11.6,132,0.98,2599.073873,0,2,87,64
4/9/2021,14:00:00,11.5,140,0.98,2732.829764,0,2,87,64
4/9/2021,15:00:00,11.4,143,0.98,2767.117442,0,2,85,64
4/9/2021,16:00:00,11.3,158,0.98,3030.555442,0,2,85,64
4/9/2021,17:00:00,11.8,138,0.98,2764.062104,0,2,85,64
4/9/2021,18:00:00,11.8,52,0.98,1041.530648,0,2,81,75
4/9/2021,19:00:00,11.8,53,0.98,1061.560084,0,2,81,75
4/9/2021,20:00:00,11.7,53,0.98,1052.563812,0,2,81,75
4/9/2021,21:00:00,11.7,48,0.98,953.2653389,0,2,82,75
4/9/2021,22:00:00,11.6,42,0.98,826.9780504,0,2,82,75
4/9/2021,23:00:00,11.8,110,0.98,2203.237909,0,2,82,75
4/10/2021,0:00:00,11.7,110,0.98,2184.566402,0,2,82,77
4/10/2021,1:00:00,11.7,110,0.98,2184.566402,0,2,82,77
4/10/2021,2:00:00,11.7,110,0.98,2184.566402,0,2,82,77
4/10/2021,3:00:00,11.6,110,0.98,2165.894894,0,2,92,58
4/10/2021,4:00:00,11.5,120,0.98,2342.425512,0,2,92,58
4/10/2021,5:00:00,11.5,135,0.98,2635.228701,0,2,92,58
4/10/2021,6:00:00,11.2,176,0.98,3345.934181,0,2,97,47
4/10/2021,7:00:00,11.4,180,0.98,3483.084892,0,2,97,47
4/10/2021,8:00:00,11.6,169,0.98,3327.602155,0,2,97,47
4/10/2021,9:00:00,11.8,162,0.98,3244.768557,0,2,95,50
4/10/2021,10:00:00,11.4,184,0.98,3560.486778,0,2,95,50
4/10/2021,11:00:00,11.2,170,0.98,3231.868243,0,2,95,50
4/10/2021,12:00:00,11.2,167,0.98,3174.835274,0,2,86,67
4/10/2021,13:00:00,11.2,152,0.98,2889.670429,0,2,86,67
4/10/2021,14:00:00,11.2,146,0.98,2775.604491,0,2,86,67
4/10/2021,15:00:00,11.2,163,0.98,3098.791315,0,2,80,73
4/10/2021,16:00:00,11.2,171,0.98,3250.879233,0,2,80,73
4/10/2021,17:00:00,11.2,154,0.98,2927.692408,0,2,80,73
4/10/2021,18:00:00,11.8,53,0.98,1061.560084,0,2,85,67
4/10/2021,19:00:00,11.8,55,0.98,1101.618955,0,2,85,67
4/10/2021,20:00:00,11.8,54,0.98,1081.589519,0,2,85,67
4/10/2021,21:00:00,11.8,48,0.98,961.4129059,0,2,76,78
4/10/2021,22:00:00,11.7,42,0.98,834.1071715,0,2,76,78
4/10/2021,23:00:00,11.7,40,0.98,794.3877824,0,2,76,78
4/11/2021,0:00:00,11.7,113,0.98,2244.145485,1,2,80,66
4/11/2021,1:00:00,11.7,113,0.98,2244.145485,1,2,80,66
4/11/2021,2:00:00,11.7,113,0.98,2244.145485,1,2,80,66
4/11/2021,3:00:00,11.6,118,0.98,2323.414522,1,2,90,48
4/11/2021,4:00:00,11.5,120,0.98,2342.425512,1,2,90,48
4/11/2021,5:00:00,11.3,149,0.98,2857.928866,1,2,90,48
4/11/2021,6:00:00,11.2,172,0.98,3269.890222,1,2,90,54
4/11/2021,7:00:00,11.3,172,0.98,3299.085671,1,2,90,54
4/11/2021,8:00:00,11.5,168,0.98,3279.395717,1,2,90,54
4/11/2021,9:00:00,11.7,168,0.98,3336.428686,1,2,88,64
4/11/2021,10:00:00,11.8,168,0.98,3364.945171,1,2,88,64
4/11/2021,11:00:00,11.5,144,0.98,2810.910615,1,2,88,64
4/11/2021,12:00:00,11.7,128,0.98,2542.040904,1,2,79,80
4/11/2021,13:00:00,11.7,128,0.98,2542.040904,1,2,79,80
4/11/2021,14:00:00,11.6,138,0.98,2717.213594,1,2,79,80
4/11/2021,15:00:00,11.4,151,0.98,2921.921215,1,2,78,79
4/11/2021,16:00:00,11.6,142,0.98,2795.973408,1,2,78,79
4/11/2021,17:00:00,11.8,132,0.98,2643.885491,1,2,78,79
4/11/2021,18:00:00,11.8,54,0.98,1081.589519,1,2,79,83
4/11/2021,19:00:00,11.8,55,0.98,1101.618955,1,2,79,83
4/11/2021,20:00:00,11.8,51,0.98,1021.501212,1,2,79,83
4/11/2021,21:00:00,11.8,48,0.98,961.4129059,1,2,75,83
4/11/2021,22:00:00,11.7,44,0.98,873.8265606,1,2,75,83
4/11/2021,23:00:00,11.7,42,0.98,834.1071715,1,2,75,83
4/12/2021,0:00:00,11.7,125,0.98,2482.46182,0,2,85,68
4/12/2021,1:00:00,11.7,125,0.98,2482.46182,0,2,85,68
4/12/2021,2:00:00,11.7,125,0.98,2482.46182,0,2,85,68
4/12/2021,3:00:00,11.6,134,0.98,2638.45378,0,2,93,56
4/12/2021,4:00:00,11.6,143,0.98,2815.663362,0,2,93,56
4/12/2021,5:00:00,11.6,154,0.98,3032.252851,0,2,93,56
4/12/2021,6:00:00,11.3,187,0.98,3586.79663,0,2,97,41
4/12/2021,7:00:00,11.4,175,0.98,3386.332534,0,2,97,41
4/12/2021,8:00:00,11.4,175,0.98,3386.332534,0,2,97,41
4/12/2021,9:00:00,11.6,152,0.98,2992.872944,0,2,95,46
4/12/2021,10:00:00,11.7,135,0.98,2681.058766,0,2,95,46
4/12/2021,11:00:00,11.8,125,0.98,2503.679442,0,2,95,46
4/12/2021,12:00:00,11.8,122,0.98,2443.591136,0,2,88,54
4/12/2021,13:00:00,11.7,118,0.98,2343.443958,0,2,88,54
4/12/2021,14:00:00,11.7,118,0.98,2343.443958,0,2,88,54
4/12/2021,15:00:00,11.7,120,0.98,2383.163347,0,2,82,59
4/12/2021,16:00:00,11.7,128,0.98,2542.040904,0,2,82,59
4/12/2021,17:00:00,11.8,113,0.98,2263.326216,0,2,82,59
4/12/2021,18:00:00,11.7,51,0.98,1012.844423,0,2,76,81
4/12/2021,19:00:00,11.7,53,0.98,1052.563812,0,2,76,81
4/12/2021,20:00:00,11.7,53,0.98,1052.563812,0,2,76,81
4/12/2021,21:00:00,11.7,48,0.98,953.2653389,0,2,74,83
4/12/2021,22:00:00,11.7,42,0.98,834.1071715,0,2,74,83
4/12/2021,23:00:00,11.7,41,0.98,814.2474769,0,2,74,83
4/13/2021,0:00:00,11.7,98,0.99,1966.109761,0,2,83,70
4/13/2021,1:00:00,11.7,98,0.99,1966.109761,0,2,83,70
4/13/2021,2:00:00,11.7,98,0.99,1966.109761,0,2,83,70
4/13/2021,3:00:00,11.7,98,0.99,1966.109761,0,2,94,48
4/13/2021,4:00:00,11.6,120,0.99,2386.904577,0,2,94,48
4/13/2021,5:00:00,11.4,140,0.99,2736.709558,0,2,94,48
4/13/2021,6:00:00,11.4,154,0.99,3010.380514,0,2,98,44
4/13/2021,7:00:00,11.3,174,0.99,3371.502715,0,2,98,44
4/13/2021,8:00:00,11.4,169,0.99,3303.599395,0,2,98,44
4/13/2021,9:00:00,11.4,160,0.99,3127.668066,0,2,97,47
4/13/2021,10:00:00,11.7,144,0.99,2888.977609,0,2,97,47
4/13/2021,11:00:00,11.8,131,0.99,2650.630097,0,2,97,47
4/13/2021,12:00:00,11.9,120,0.99,2448.634868,0,2,87,54
4/13/2021,13:00:00,11.6,115,0.99,2287.45022,0,2,87,54
4/13/2021,14:00:00,11.6,118,0.99,2347.122834,0,2,87,54
4/13/2021,15:00:00,11.4,128,0.99,2502.134453,0,2,93,53
4/13/2021,16:00:00,11.4,146,0.99,2853.99711,0,2,93,53
4/13/2021,17:00:00,11.8,125,0.99,2529.227192,0,2,93,53
4/13/2021,18:00:00,11.7,58,0.99,1163.615981,0,2,78,72
4/13/2021,19:00:00,11.7,57,0.99,1143.553637,0,2,78,72
4/13/2021,20:00:00,11.7,55,0.99,1103.428948,0,2,78,72
4/13/2021,21:00:00,11.7,48,0.99,962.9925362,0,2,77,65
4/13/2021,22:00:00,11.9,43,0.99,877.4274943,0,2,77,65
4/13/2021,23:00:00,11.9,43,0.99,877.4274943,0,2,77,65
4/14/2021,0:00:00,11.9,40,0.94,774.9888133,0,2,81,64
4/14/2021,1:00:00,11.9,40,0.94,774.9888133,0,2,81,64
4/14/2021,2:00:00,11.9,35,0.94,678.1152117,0,2,81,64
4/14/2021,3:00:00,11.9,33,0.94,639.365771,0,2,87,56
4/14/2021,4:00:00,11.9,32,0.94,619.9910507,0,2,87,56
4/14/2021,5:00:00,11.8,32,0.94,614.7810418,0,2,87,56
4/14/2021,6:00:00,11.5,66,0.94,1235.748969,0,2,89,56
4/14/2021,7:00:00,11.9,76,0.94,1472.478745,0,2,89,56
4/14/2021,8:00:00,11.8,80,0.94,1536.952605,0,2,89,56
4/14/2021,9:00:00,11.8,76,0.94,1460.104974,0,2,93,48
4/14/2021,10:00:00,11.7,78,0.94,1485.829393,0,2,93,48
4/14/2021,11:00:00,11.8,78,0.94,1498.528789,0,2,93,48
4/14/2021,12:00:00,11.8,78,0.94,1498.528789,0,2,82,75
4/14/2021,13:00:00,11.7,82,0.94,1562.025772,0,2,82,75
4/14/2021,14:00:00,11.7,85,0.94,1619.173056,0,2,82,75
4/14/2021,15:00:00,11.7,78,0.94,1485.829393,0,2,79,82
4/14/2021,16:00:00,11.8,79,0.94,1517.740697,0,2,79,82
4/14/2021,17:00:00,11.8,79,0.94,1517.740697,0,2,79,82
4/14/2021,18:00:00,11.8,54,0.94,1037.443008,0,2,80,65
4/14/2021,19:00:00,11.8,54,0.94,1037.443008,0,2,80,65
4/14/2021,20:00:00,11.8,51,0.94,979.8072854,0,2,80,65
4/14/2021,21:00:00,11.8,47,0.94,902.9596552,0,2,77,66
4/14/2021,22:00:00,11.8,44,0.94,845.3239325,0,2,77,66
4/14/2021,23:00:00,11.8,40,0.94,768.4763023,0,2,77,66
4/15/2021,0:00:00,11.7,77,0.98,1529.196481,0,2,81,59
4/15/2021,1:00:00,11.7,77,0.98,1529.196481,0,2,81,59
4/15/2021,2:00:00,11.7,77,0.98,1529.196481,0,2,81,59
4/15/2021,3:00:00,11.7,77,0.98,1529.196481,0,2,92,40
4/15/2021,4:00:00,11.6,82,0.98,1614.576194,0,2,92,40
4/15/2021,5:00:00,11.7,64,0.98,1271.020452,0,2,92,40
4/15/2021,6:00:00,11.4,67,0.98,1296.481599,0,2,99,38
4/15/2021,7:00:00,11.4,66,0.98,1277.131127,0,2,99,38
4/15/2021,8:00:00,11.3,100,0.98,1918.073064,0,2,99,38
4/15/2021,9:00:00,11.5,101,0.98,1971.541473,0,2,95,40
4/15/2021,10:00:00,11.5,102,0.98,1991.061685,0,2,95,40
4/15/2021,11:00:00,11.6,96,0.98,1890.235544,0,2,95,40
4/15/2021,12:00:00,11.6,94,0.98,1850.855637,0,2,80,66
4/15/2021,13:00:00,11.6,94,0.98,1850.855637,0,2,80,66
4/15/2021,14:00:00,11.6,94,0.98,1850.855637,0,2,80,66
4/15/2021,15:00:00,11.5,90,0.98,1756.819134,0,2,80,67
4/15/2021,16:00:00,11.4,98,0.98,1896.346219,0,2,80,67
4/15/2021,17:00:00,11.5,92,0.98,1795.859559,0,2,80,67
4/15/2021,18:00:00,11.6,53,0.98,1043.56754,0,2,80,56
4/15/2021,19:00:00,11.7,58,0.98,1151.862284,0,2,80,56
4/15/2021,20:00:00,11.6,55,0.98,1082.947447,0,2,80,56
4/15/2021,21:00:00,11.6,47,0.98,925.4278183,0,2,75,83
4/15/2021,22:00:00,11.6,44,0.98,866.3579575,0,2,75,83
4/15/2021,23:00:00,11.6,40,0.98,787.5981432,0,2,75,83
4/16/2021,0:00:00,11.8,80,0.99,1618.705403,0,2,83,74
4/16/2021,1:00:00,11.8,80,0.99,1618.705403,0,2,83,74
4/16/2021,2:00:00,11.8,80,0.99,1618.705403,0,2,83,74
4/16/2021,3:00:00,11.8,80,0.99,1618.705403,0,2,94,58
4/16/2021,4:00:00,11.6,82,0.99,1631.051461,0,2,94,58
4/16/2021,5:00:00,11.5,85,0.99,1676.148868,0,2,94,58
4/16/2021,6:00:00,11.3,105,0.99,2034.5275,0,2,100,34
4/16/2021,7:00:00,11.3,118,0.99,2286.421381,0,2,100,34
4/16/2021,8:00:00,11.3,116,0.99,2247.668477,0,2,100,34
4/16/2021,9:00:00,11.3,120,0.99,2325.174286,0,2,98,42
4/16/2021,10:00:00,11.4,110,0.99,2150.271796,0,2,98,42
4/16/2021,11:00:00,11.3,104,0.99,2015.151048,0,2,98,42
4/16/2021,12:00:00,11.4,96,0.99,1876.60084,0,2,85,61
4/16/2021,13:00:00,11.5,95,0.99,1873.342852,0,2,85,61
4/16/2021,14:00:00,11.5,95,0.99,1873.342852,0,2,85,61
4/16/2021,15:00:00,11.4,102,0.99,1993.888392,0,2,81,68
4/16/2021,16:00:00,11.3,102,0.99,1976.398143,0,2,81,68
4/16/2021,17:00:00,11.4,97,0.99,1896.148765,0,2,81,68
4/16/2021,18:00:00,11.6,54,0.99,1074.10706,0,2,79,70
4/16/2021,19:00:00,11.6,54,0.99,1074.10706,0,2,79,70
4/16/2021,20:00:00,11.6,53,0.99,1054.216188,0,2,79,70
4/16/2021,21:00:00,11.6,47,0.99,934.8709593,0,2,80,82
4/16/2021,22:00:00,11.6,44,0.99,875.1983449,0,2,80,82
4/16/2021,23:00:00,11.6,42,0.99,835.4166019,0,2,80,82
4/17/2021,0:00:00,11.8,84,0.99,1699.640673,0,2,85,72
4/17/2021,1:00:00,11.8,84,0.99,1699.640673,0,2,85,72
4/17/2021,2:00:00,11.8,84,0.99,1699.640673,0,2,85,72
4/17/2021,3:00:00,11.8,86,0.99,1740.108308,0,2,94,55
4/17/2021,4:00:00,11.9,87,0.99,1775.260279,0,2,94,55
4/17/2021,5:00:00,11.5,98,0.99,1932.501048,0,2,94,55
4/17/2021,6:00:00,11.5,110,0.99,2169.133829,0,2,100,43
4/17/2021,7:00:00,11.3,104,0.99,2015.151048,0,2,100,43
4/17/2021,8:00:00,11.3,125,0.99,2422.056548,0,2,100,43
4/17/2021,9:00:00,11.3,126,0.99,2441.433,0,2,98,49
4/17/2021,10:00:00,11.4,127,0.99,2482.586528,0,2,98,49
